Umsatz-ID;Buchungstag;Valutadatum;Auftraggeber;IBAN;Verwendungszweck;Betrag;Waehrung
NW-2026-08-007545;20.08.2026;21.08.2026;Sauer Medizintechnik;DE87838794206872960213;Ihre Rechnung re-2026-016478;1.930,44;EUR
NW-2026-08-007546;20.08.2026;20.08.2026;Wagner Dachdeckerei OHG;DE40144120546916122411;Ausgleich RE-2026-021268;210,71;EUR
NW-2026-08-007547;20.08.2026;21.08.2026;Fa. Heinrich & Weiß;DE18 1041 2356 9919 5250 07;Zahlung RE-2026-36222 Heinrich;223,54;EUR
NW-2026-08-007548;20.08.2026;20.08.2026;Holzbau Kiel GmbH & Co. KG;DE70574230536297462766;re-2026-019481 Danke;342,34;EUR
NW-2026-08-007549;20.08.2026;20.08.2026;Wagner GbR;DE69 2715 6375 5339 7701 95;Zahlung laut Kontoauszug;12.455,42;EUR
NW-2026-08-007550;20.08.2026;20.08.2026;Werner Catering GmbH & Co. KG;DE35 6296 0947 9184 6155 64;Ausgleich offene Posten;1.517,93;EUR
NW-2026-08-007551;20.08.2026;21.08.2026;Metallbau Hamburg GmbH u. Co. KG;DE26328668661181982464;Zahlung RE-2026-020201;8.927,70;EUR
NW-2026-08-007552;20.08.2026;20.08.2026;Gartenbau Husum GmbH & Co. KG;DE37261331597514976250;KD-02692 RE-2026022196;363,93;EUR
NW-2026-08-007553;20.08.2026;20.08.2026;Gross Logistik UG (haftungsbeschraenkt);DE35 6104 0669 4124 0536 32;Zahlung laut Kontoauszug;8.633,64;EUR
NW-2026-08-007554;20.08.2026;20.08.2026;Schulte & Berger AG;DE91561698476567412980;Rg RE 2026 014840;67,24;EUR
NW-2026-08-007555;20.08.2026;20.08.2026;Weiß Immobilien OHG;DE85126686647755960984;RE 2026 017508 vom 22.03.2026;378,68;EUR
NW-2026-08-007556;20.08.2026;20.08.2026;Hafenservice Hamburg GbR;DE74 5068 6902 8913 9510 81;RE-2026-034158 / Skonto geprueft;66,28;EUR
NW-2026-08-007557;20.08.2026;21.08.2026;Dietrich & Jaeger;DE17 3929 5042 2813 0069 24;Rechnung RE 2026/033327;181,06;EUR
NW-2026-08-007558;20.08.2026;20.08.2026;Herrmann & Schubert OHG;DE38506566407608701757;RE-2026-37244 vom 04.08.2026;3.047,81;EUR
NW-2026-08-007559;20.08.2026;20.08.2026;Weiß Systemhaus e.K.;;Ausgleich Konto;22.140,36;EUR
NW-2026-08-007560;20.08.2026;20.08.2026;Haas Textil AG;DE49919426017947507344;RE-2026-009808 vom 31.03.2026;13.361,86;EUR
NW-2026-08-007561;20.08.2026;21.08.2026;ZIMMERMANN TECHNIK;DE34 6285 1725 4772 9241 18;RE-2026-034482 vom 30.07.2026;1.846,60;EUR
NW-2026-08-007562;20.08.2026;20.08.2026;Kartenservice;;Zinsabschluss;-6,92;EUR
NW-2026-08-007563;20.08.2026;20.08.2026;Simon & Bruggemann OHG;DE36 8800 6418 8244 8146 10;Rechnungen Juli/August;1.009,39;EUR
NW-2026-08-007564;20.08.2026;20.08.2026;Rehder Elektro e.K.;DE75241319647444244580;Zahlung laut Kontoauszug;1.169,20;EUR
NW-2026-08-007565;20.08.2026;20.08.2026;Groß Tiefbau e.K.;DE72 1065 4034 6403 1706 37;Rechnung RE 2026 017965;15.087,46;EUR
NW-2026-08-007566;20.08.2026;20.08.2026;Winter & Vogel GmbH & Co. KG;DE33938664145147832204;Rechnungen Juli/August;54,39;EUR
NW-2026-08-007567;20.08.2026;20.08.2026;Rehder GmbH;DE12222517898889405010;Rechnung August;602,33;EUR
NW-2026-08-007568;20.08.2026;21.08.2026;SCHRÖDER & CARSTENS;;RE-2026-559 vom 09.08.2026;365,08;EUR
NW-2026-08-007569;20.08.2026;20.08.2026;Möbel Neumünster GmbH;DE74904953232220866829;Abschlag;22.827,65;EUR
NW-2026-08-007570;20.08.2026;21.08.2026;Fa. Scholz & Pohl;DE74223502997098096992;Zahlung RE 2026 032469 Scholz;165,79;EUR
NW-2026-08-007571;20.08.2026;20.08.2026;Hansen Dachdeckerei e.K.;DE41 1094 8662 9488 4178 14;Rg. vom 01.08.2026;1.369,02;EUR
NW-2026-08-007572;20.08.2026;20.08.2026;Franke UG (haftungsbeschränkt);DE40 4205 0761 7118 5808 56;Rg RE/2026/014880;511,60;EUR
NW-2026-08-007573;20.08.2026;20.08.2026;Huber Bau GmbH & Co. KG;DE94587534354191837045;RF-2026-037388 vom 01.06.2026;151,26;EUR
NW-2026-08-007574;20.08.2026;20.08.2026;Lange Sanitar e.K.;DE83527573391272458409;Ausgleich offene Posten;11.833,69;EUR
NW-2026-08-007575;20.08.2026;20.08.2026;Schumacher Kältetechnik Aktiengesellschaft;DE86 1822 0829 3530 5503 42;RE 2026/034105 Danke;6.564,41;EUR
NW-2026-08-007576;20.08.2026;20.08.2026;Kraus Verlag GmbH;DE60942515819303811705;Zahlung laut Kontoauszug;19.393,48;EUR
NW-2026-08-007577;20.08.2026;20.08.2026;Roth & Schubert;DE69159718616044600412;Ueberweisung;149,93;EUR
NW-2026-08-007578;20.08.2026;20.08.2026;Franke Werbetechnik;DE58539365142807867320;RE-2026019290;511,17;EUR
NW-2026-08-007579;20.08.2026;20.08.2026;Spedition Oldenburg KG;DE38396309750093927079;Zahlung laut Kontoauszug;13.105,88;EUR
NW-2026-08-007580;20.08.2026;20.08.2026;Sanitär Bremen GmbH & Co. KG;;Rg RE/2026/009551;266,69;EUR
NW-2026-08-007581;20.08.2026;21.08.2026;Ludwig e.K.;DE57957306405017751935;RE 2026 029258;10.649,41;EUR
NW-2026-08-007582;20.08.2026;21.08.2026;Möhring Möbel KG;DE57269207406637291999;Ihre Rechnung RE 2026 031335;66,93;EUR
NW-2026-08-007583;20.08.2026;20.08.2026;Claußen Handel e.K.;DE33216676150376727776;RE-2026-029327 vom 22.05.2026;767,62;EUR
NW-2026-08-007584;20.08.2026;20.08.2026;Horn Catering AG;DE50289337427015784123;RE-2026-026537 Danke;74,43;EUR
NW-2026-08-007585;20.08.2026;20.08.2026;Arnold Medizintechnik AG;;Rechnung re-2026-028268;70,77;EUR
NW-2026-08-007586;20.08.2026;20.08.2026;Fa. Beck Fleischerei;DE79 5195 0085 2865 5387 23;KD-03596 RE-2026-134726;279,31;EUR
NW-2026-08-007587;20.08.2026;20.08.2026;Fischer Dachdeckerei GmbH & Co. KG;DE22516883469548771034;Zahlung RE 2026 007000;5.287,16;EUR
NW-2026-08-007588;20.08.2026;20.08.2026;Sören Maier;DE66263547153882057933;Privat;22.220,65;EUR
NW-2026-08-007589;20.08.2026;20.08.2026;Zimmermann Maschinenbau e.K.;DE23 9774 7291 9139 8052 83;KD-03129 RE-2026-027829;3.014,66;EUR
NW-2026-08-007590;20.08.2026;20.08.2026;FA. SCHMITT & HAHN;DE95 9660 6380 8226 6356 15;KD-03578 RE-2026-133929;12.000,74;EUR
NW-2026-08-007591;20.08.2026;20.08.2026;Fa. Winter Kältetechnik;DE95 5690 3045 0945 2081 34;Ausgleich Konto;930,21;EUR
NW-2026-08-007592;20.08.2026;20.08.2026;Fuchs e.K.;DE49 3577 8920 5575 0965 94;RE2026-006590;4.058,01;EUR
NW-2026-08-007593;20.08.2026;20.08.2026;Pfeiffer e.K.;DE79 3641 2811 8556 2845 01;Zahlung RE 2026 032070 Pfeiffer;1.367,79;EUR
NW-2026-08-007594;20.08.2026;20.08.2026;Lüdtke Holzbau GbR;DE55528864796447043704;Sammelueberweisung;91,28;EUR
NW-2026-08-007595;20.08.2026;21.08.2026;VOIGT IMMOBILIEN GBR;DE48 1349 7448 6438 4867 62;RE/2026/028048 / Skonto geprueft;15.473,99;EUR
NW-2026-08-007596;20.08.2026;21.08.2026;Vogel Fleischerei GbR;DE12 2646 7137 4677 9895 53;KD-03264 RE-2026-029694;7.603,75;EUR
NW-2026-08-007597;20.08.2026;20.08.2026;Fa. Pohl Metallbau;DE39449700865550016706;KD-02687 RE-2026-022135;106,38;EUR
NW-2026-08-007598;20.08.2026;21.08.2026;WINDKRAFT FLENSBURG E.K.;DE81747355911964205051;RE-2026-002219 / Skonto geprueft;60,57;EUR
NW-2026-08-007599;20.08.2026;20.08.2026;Lang Maschinenbau UG (haftungsbeschränkt);DE52 9477 6446 3286 9916 47;KD-03135 RE 2026/027894;171,78;EUR
NW-2026-08-007600;20.08.2026;20.08.2026;Herrmann GmbH & Co. KG;DE85999450788863543309;Rg RE-2026-065484;1.976,65;EUR
NW-2026-08-007601;20.08.2026;21.08.2026;Schulze GbR;DE43724865799327641642;Zahlung RE 2026/006006;4.345,19;EUR
NW-2026-08-007602;20.08.2026;21.08.2026;Fa. Neumann Grosshandel;DE68 6910 0687 2071 5531 43;KD-01493 RE-2026-6476;53,62;EUR
NW-2026-08-007603;20.08.2026;20.08.2026;BECKER MEDIZINTECHNIK OHG;;Zahlung RE/2026/033595 Becker;24.470,93;EUR
NW-2026-08-007604;20.08.2026;20.08.2026;Möhring Hafenservice e.K.;DE81 8577 1127 0828 4019 52;Rechnung RE-2026-03600;16.298,36;EUR
NW-2026-08-007605;20.08.2026;21.08.2026;Kühn e.K.;DE55 9526 0220 3555 6422 68;RE-2026-038505;600,46;EUR
NW-2026-08-007606;20.08.2026;21.08.2026;Herrmann Hafenservice GmbH & Co. KG;DE32 1633 1673 6771 1348 89;Zahlung RE-2026-20820;1.730,45;EUR
NW-2026-08-007607;20.08.2026;20.08.2026;Kraus Logistik GbR;DE45 9979 9734 5649 1513 25;RE-2026-517432;4.291,33;EUR
NW-2026-08-007608;20.08.2026;21.08.2026;Lang & Kühn KG;DE38 5158 7632 7494 2459 93;Zahlung RE-2026-118 Lang;7.974,28;EUR
NW-2026-08-007609;20.08.2026;20.08.2026;Jens Walter;DE95894089196301561390;Miete August;14.447,61;EUR
NW-2026-08-007610;20.08.2026;20.08.2026;Jung;DE38 8423 8925 0656 4161 57;Zahlung;10.603,37;EUR
NW-2026-08-007611;20.08.2026;20.08.2026;Fa. Kühn Holzbau;DE88 9428 8786 5202 3793 61;KD-01748 RE/2026/010083;8.805,25;EUR
NW-2026-08-007612;20.08.2026;20.08.2026;Bauer Holzbau Ges.m.b.H.;;Ausgleich RE-2026011471;932,61;EUR
NW-2026-08-007613;20.08.2026;20.08.2026;König & Lang;DE75 9420 7714 8765 3516 22;Sammelueberweisung;256,84;EUR
NW-2026-08-007614;20.08.2026;20.08.2026;Schröder Handel;DE51877763153987764022;RE-2026-28802;571,37;EUR
NW-2026-08-007615;20.08.2026;20.08.2026;Fa. Martin Textil;DE25422270946411362467;KD-03989 RE 2026 039355;1.266,83;EUR
NW-2026-08-007616;20.08.2026;21.08.2026;Neumann Metallbau;DE18 1695 4372 7008 6170 15;RE 2026 000870;3.791,80;EUR
NW-2026-08-007617;20.08.2026;21.08.2026;Otto & Martin GmbH & Co. KG;DE80 2364 7625 0502 2833 75;RE-2026-021942 vom 02.08.2026;5.248,75;EUR
NW-2026-08-007618;20.08.2026;20.08.2026;Carstens Tiefbau;DE51462005088754492065;RE-2026-025194;928,66;EUR
NW-2026-08-007619;20.08.2026;20.08.2026;Bäckerei Wilhelmshaven;DE13285377682859801174;RE-2026-002364 / Skonto geprueft;704,85;EUR
NW-2026-08-007620;20.08.2026;21.08.2026;Bohm Sanitar OHG;DE23205068117338881719;KD-01922 RE-2026-012556;140,62;EUR
NW-2026-08-007621;20.08.2026;21.08.2026;WERBETECHNIK CUXHAVEN GMBH;DE85364405666748316819;Zahlung RE 2026 006434;379,28;EUR
NW-2026-08-007622;20.08.2026;20.08.2026;Herrmann Fleischerei AG;DE81 7991 4319 7139 6980 81;Rechnung August;15.907,40;EUR
NW-2026-08-007623;20.08.2026;20.08.2026;Neumann Werbetechnik UG (haftungsbeschränkt);DE13817120242690651216;Zahlung RE-2026-006411 Neumann;678,67;EUR
NW-2026-08-007624;20.08.2026;20.08.2026;Hafenservice Stade KG;DE65548385363414367127;RE-2026-017917 / Skonto geprueft;1.000,56;EUR
NW-2026-08-007625;20.08.2026;20.08.2026;FA. BRAUN TEXTIL;DE81137152588507951165;Abschlag;1.395,06;EUR
NW-2026-08-007626;20.08.2026;21.08.2026;Carstens Verlag GbR;DE84 5802 1182 3867 3592 39;RE-2026-17270 vom 01.06.2026;17.598,46;EUR
NW-2026-08-007627;20.08.2026;20.08.2026;Hansen Holzbau;DE66 1688 0036 7803 3947 33;KD-01995 RE/2026/013462;503,55;EUR
NW-2026-08-007628;20.08.2026;21.08.2026;Peters Maschinenbau GmbH & Co. KG;DE61526946259528657649;Zahlung RE-2026-011277 Peters;3.341,80;EUR
NW-2026-08-007629;20.08.2026;21.08.2026;Hofmann Sanitar;DE74 5774 1199 2937 9282 92;Rg re-2026-006745;4.071,35;EUR
NW-2026-08-007630;20.08.2026;20.08.2026;SCHIFFFAHRT FLENSBURG UG (HAFTUNGSBESCHRÄNKT);DE94781409979068020653;RE-2026-7181;2.454,52;EUR
NW-2026-08-007631;20.08.2026;21.08.2026;MÖHRING MÖBEL KG;DE63837047756880210464;Rechnung RE-2026-031314;22.039,80;EUR
NW-2026-08-007632;20.08.2026;20.08.2026;Schuster Handel;DE62521273723618221565;RE-2026-02279 vom 28.03.2026;1.937,15;EUR
NW-2026-08-007633;20.08.2026;20.08.2026;Voigt Spedition GmbH;DE86557499595291959140;RE/2026/009379 / Skonto geprueft;2.276,18;EUR
NW-2026-08-007634;20.08.2026;20.08.2026;Lüdtke GmbH;DE24349957433513681268;Ausgleich RE-2026-039573;189,74;EUR
NW-2026-08-007635;20.08.2026;20.08.2026;Schulze Metallbau Ges.m.b.H.;DE22805009251194237110;RE 2026 038602 Danke;634,52;EUR
NW-2026-08-007636;20.08.2026;20.08.2026;Jansen Medizintechnik GmbH & Co. KG;DE50777301185168943683;Zahlung RE-2026-042270 Jansen;75,02;EUR
NW-2026-08-007637;20.08.2026;21.08.2026;Tiefbau Husum;DE60 5474 0368 8971 9447 48;RE-2026-001108 / Skonto geprueft;139,29;EUR
NW-2026-08-007638;20.08.2026;20.08.2026;WAGNER UG (HAFTUNGSBESCHRÄNKT);DE85 4974 9331 8596 2124 58;Zahlung;4.717,68;EUR
NW-2026-08-007639;20.08.2026;20.08.2026;Schumacher Textil e.K.;DE60552074425418529771;Rechnung;890,65;EUR
NW-2026-08-007640;20.08.2026;20.08.2026;Hansen & Wolf Aktiengesellschaft;DE58458830610268436076;Ausgleich offene Posten;102,20;EUR
NW-2026-08-007641;20.08.2026;21.08.2026;Klein Bäckerei;DE30 8906 2332 6066 3600 75;Zahlung RE-2026-023908 Klein;1.246,19;EUR
NW-2026-08-007642;20.08.2026;20.08.2026;SCHMID BÄCKEREI GMBH & CO. KG;DE42488410731013768373;Rg RE-2026-023121;12.461,57;EUR
NW-2026-08-007643;20.08.2026;20.08.2026;Schubert Holzbau GmbH & Co. KG;DE90882779573538137593;Ueberweisung;650,34;EUR
NW-2026-08-007644;20.08.2026;20.08.2026;Hansen & Weiß GmbH;DE75 2455 6975 7094 8221 88;Ausgleich RE-2026-029197;125,56;EUR
NW-2026-08-007645;20.08.2026;20.08.2026;Malte Schumacher;DE39897568772464789046;Umbuchung;7.373,52;EUR
NW-2026-08-007646;20.08.2026;20.08.2026;Hahn GmbH & Co. KG;DE80633730768042868245;RE-2026-631260 / Skonto geprueft;836,84;EUR
NW-2026-08-007647;20.08.2026;20.08.2026;ALBRECHT GMBH & CO. KG;DE45869786384270040228;Ausgleich RE-2026-017641;315,72;EUR
NW-2026-08-007648;20.08.2026;20.08.2026;Rehder Gebäudereinigung GmbH & Co. KG;DE70 3619 7907 4991 5034 07;Rechnung RE2026-008052;92,11;EUR
NW-2026-08-007649;20.08.2026;20.08.2026;Druck Rostock OHG;DE81916991430677579708;Rechnung RE-2026034740;160,32;EUR
NW-2026-08-007650;20.08.2026;20.08.2026;Schreiber UG (haftungsbeschränkt);DE53 9342 8779 1606 4487 83;KD-01905 RE2026-012309;64,42;EUR
NW-2026-08-007651;20.08.2026;20.08.2026;Jansen Medizintechnik GmbH & Co. KG;DE89286861022736738484;Zahlung RE-2026-012277;58,11;EUR
NW-2026-08-007652;20.08.2026;21.08.2026;König Gebäudereinigung GbR;DE59 9036 1165 2411 8746 42;RE 2026 027078 vom 25.04.2026;1.695,52;EUR
NW-2026-08-007653;20.08.2026;21.08.2026;Winkler Technik GmbH & Co. KG;DE46738217121689159393;RE-2026-021979 Danke;626,90;EUR
NW-2026-08-007654;20.08.2026;20.08.2026;SCHRÖDER WINDKRAFT E.K.;DE49 7013 0388 9853 6233 44;RE-2026-001263 / Skonto geprueft;5.404,77;EUR
NW-2026-08-007655;20.08.2026;21.08.2026;Fa. Lorenz;DE78 4575 8759 8912 2846 83;Zahlung re-2026-003010 Lorenz;14.404,71;EUR
NW-2026-08-007656;20.08.2026;20.08.2026;Schmidt Kaeltetechnik OHG;DE66 5890 0027 2783 7138 42;KD-01267 RE-2026-003455;4.340,92;EUR
NW-2026-08-007657;20.08.2026;20.08.2026;Hansen Holzbau KG;DE33214532797147357708;RE-2026-13435 vom 28.03.2026;314,11;EUR
NW-2026-08-007658;20.08.2026;20.08.2026;Schulz & Horn e.K.;DE94 3823 2610 4774 6831 25;Rechnung RE-2026-00528;2.789,11;EUR
NW-2026-08-007659;20.08.2026;21.08.2026;Schulz Schifffahrt GmbH;DE96 5729 5735 9428 1381 26;Ausgleich RE-2026-007741;1.181,77;EUR
NW-2026-08-007660;20.08.2026;21.08.2026;Fa. Krüger & Walter;DE13660198656892162542;re-2026-035839 Danke;4.565,25;EUR
NW-2026-08-007661;20.08.2026;20.08.2026;FA. OTTO SPEDITION;;RE2026-003100 Danke;15.525,38;EUR
NW-2026-08-007662;20.08.2026;20.08.2026;Bäckerei Kiel UG (haftungsbeschränkt);DE90719652377278225257;Ausgleich offene Posten;1.685,42;EUR
NW-2026-08-007663;20.08.2026;20.08.2026;MEIER MASCHINENBAU GBR;DE33 3863 8807 8272 9469 24;RE-2026-033247 / Skonto geprueft;1.597,33;EUR
NW-2026-08-007664;20.08.2026;20.08.2026;Sören Albrecht;DE35188709186685016050;Umbuchung;6.514,28;EUR
NW-2026-08-007665;20.08.2026;20.08.2026;Schubert & Fuchs;DE47547427992874011671;KD-02784 RE-2026-023376;1.051,21;EUR
NW-2026-08-007666;20.08.2026;20.08.2026;Metallbau Flensburg GmbH;DE73930989899874491277;RE-2026-003341 Danke;7.254,86;EUR
NW-2026-08-007667;20.08.2026;20.08.2026;BRUGGEMANN FAHRZEUGTECHNIK GMBH & CO. KG;DE91960606943853383898;RE-2026-030032;324,67;EUR
NW-2026-08-007668;20.08.2026;20.08.2026;Walter Verlag KG;;Rechnung August;91,78;EUR
NW-2026-08-007669;20.08.2026;20.08.2026;Huber Werbetechnik Ges.m.b.H.;DE42 4622 6349 5531 8026 69;Zahlung RE-2026-026859;120,93;EUR
NW-2026-08-007670;20.08.2026;20.08.2026;SCHIFFFAHRT OLDENBURG GMBH;DE50768039419423464713;Zahlung RE-2026-012166;925,12;EUR
NW-2026-08-007671;20.08.2026;20.08.2026;Fa. Systemhaus Lübeck;DE85447341613725777941;RE-2026-022063;3.427,90;EUR
NW-2026-08-007672;20.08.2026;20.08.2026;Hafenservice Stade AG;DE95 6129 0498 8680 7550 31;Ihre Rechnung RE-2026-039476;50,11;EUR
NW-2026-08-007673;20.08.2026;20.08.2026;Frauke Berger;;Provision Q3;140,20;EUR
NW-2026-08-007674;20.08.2026;21.08.2026;Braun Bau UG (haftungsbeschränkt);DE46377172137903875981;Zahlung RE-2026-039245 Braun;4.531,69;EUR
NW-2026-08-007675;20.08.2026;20.08.2026;Bäckerei Hamburg GmbH & Co. KG;DE96240976476064948634;RE-2026-027759;408,10;EUR
NW-2026-08-007676;20.08.2026;20.08.2026;Sören Schmidt;DE56787093283741211976;Ausgleich;208,78;EUR
NW-2026-08-007677;20.08.2026;21.08.2026;Schmidt Elektro e.K.;DE42 6008 6947 4553 3216 51;Zahlung RE 2026/016235 Schmidt;1.696,74;EUR
NW-2026-08-007678;20.08.2026;20.08.2026;Handel Wilhelmshaven;DE81 7293 6737 9623 1002 39;Ihre Rechnung RE-2026-021237;7.457,83;EUR
NW-2026-08-007679;20.08.2026;20.08.2026;Bundesagentur;;Ruecklastschrift;-429,65;EUR
NW-2026-08-007680;20.08.2026;20.08.2026;Lehmann & Brandt e.K.;DE75 5054 0463 0922 6136 01;Rechnungen Juli/August;284,72;EUR
NW-2026-08-007681;20.08.2026;21.08.2026;Schmitz & Jäger GmbH;DE75 2940 3159 6122 7687 67;RE-2026-037352;1.993,18;EUR
NW-2026-08-007682;20.08.2026;20.08.2026;Herrmann Kältetechnik OHG;DE48 2102 1415 7132 3438 97;Zahlung RE-2026-006865 Herrmann;323,58;EUR
NW-2026-08-007683;20.08.2026;21.08.2026;FAHRZEUGTECHNIK HUSUM AKTIENGESELLSCHAFT;DE16921485284066467972;Zahlung RE-2026-027448;648,10;EUR
NW-2026-08-007684;20.08.2026;20.08.2026;Sauer & Bauer GmbH & Co. KG;DE49 6471 7884 3216 0762 16;Zahlung RE-2026-01334 Sauer;1.829,29;EUR
NW-2026-08-007685;20.08.2026;20.08.2026;OTTO & JAGER;DE71132226289825993821;RE-2026-028221;5.076,23;EUR
NW-2026-08-007686;20.08.2026;20.08.2026;Moehring Moebel KG;DE82228125333386775049;Zahlung RE-2026-031333;3.933,11;EUR
NW-2026-08-007687;20.08.2026;20.08.2026;Zimmermann Technik AG;DE65 5382 3665 7690 0300 62;Ueberweisung;1.868,57;EUR
NW-2026-08-007688;20.08.2026;20.08.2026;Windkraft Flensburg e.K.;DE34 6935 7642 5067 7789 06;Abschlag;95,37;EUR
NW-2026-08-007689;20.08.2026;20.08.2026;Weiß Gebäudereinigung GmbH;DE19386497499083482567;Ausgleich RE-2026-415273;105,92;EUR
NW-2026-08-007690;20.08.2026;20.08.2026;Karin Weiß;DE74763642679288618173;Spende RE-2026-077846;19.667,95;EUR
NW-2026-08-007691;20.08.2026;20.08.2026;Fa. Schmitt & Carstens;DE86278643047952939397;Ausgleich offene Posten;87,16;EUR
NW-2026-08-007692;20.08.2026;20.08.2026;Rehder Kältetechnik GbR;DE30902363184398761721;Rechnungen Juli/August;4.571,47;EUR
NW-2026-08-007693;20.08.2026;20.08.2026;Jansen & Fuchs AG;DE84241481343643305878;Zahlung RE-2026-023767;2.138,08;EUR
NW-2026-08-007694;20.08.2026;20.08.2026;Fa. Dietrich Großhandel;DE17142744551935341244;Ihre Rechnung RE-2026-03038;16.120,51;EUR
NW-2026-08-007695;20.08.2026;21.08.2026;Maier Textil;DE87411500126659785966;RE-2026-3561 Danke;907,83;EUR
NW-2026-08-007696;20.08.2026;20.08.2026;Schuster Druck GmbH u. Co. KG;;Rechnung RE-2026-039035;166,82;EUR
NW-2026-08-007697;20.08.2026;20.08.2026;Ludwig Verlag;DE14965854265305002135;Zahlung RE-2026-325800;16.875,38;EUR
NW-2026-08-007698;20.08.2026;20.08.2026;Brüggemann & Walter GbR;DE37 3939 9959 0395 1633 59;Ausgleich RE-2026-016068;20.905,59;EUR
NW-2026-08-007699;20.08.2026;20.08.2026;Lars Pfeiffer;;Spende;1.460,99;EUR
NW-2026-08-007700;20.08.2026;20.08.2026;Herrmann Schifffahrt UG (haftungsbeschrankt);DE88962968417318786334;Sammelueberweisung;28.740,14;EUR
NW-2026-08-007701;20.08.2026;21.08.2026;FRANKE GMBH;DE55459611636153330456;KD-02777 RE-2026-023234;56,03;EUR
NW-2026-08-007702;20.08.2026;21.08.2026;Busch Fahrzeugtechnik GbR;DE84228407271415935639;RE-2026-005082 Danke;7.246,45;EUR
NW-2026-08-007703;20.08.2026;20.08.2026;Fuchs Solartechnik e.K.;DE20907825595999502775;Rechnung re-2026-034837;120,50;EUR
NW-2026-08-007704;20.08.2026;20.08.2026;Weiß Fahrzeugtechnik;DE89 8949 6514 7086 8703 50;Ueberweisung;521,53;EUR
NW-2026-08-007705;20.08.2026;21.08.2026;LANGE DACHDECKEREI AG;DE80126636349468523996;Rg RE 2026/001617;125,45;EUR
NW-2026-08-007706;20.08.2026;20.08.2026;Wolff & Möhring GmbH & Co. KG;DE69 7965 3442 0591 2487 49;Abschlag;156,59;EUR
NW-2026-08-007707;20.08.2026;20.08.2026;Winter;DE31 7964 7036 0485 7002 61;Zahlung RE-2026-004915 Winter;3.156,08;EUR
NW-2026-08-007708;20.08.2026;20.08.2026;Petra Schmitt;DE17501912278456643424;Gutschrift;116,83;EUR
NW-2026-08-007709;20.08.2026;20.08.2026;Schifffahrt Lüneburg OHG;DE96 1233 1900 6445 8208 31;Rechnungen Juli/August;2.477,98;EUR
NW-2026-08-007710;20.08.2026;20.08.2026;Vogel UG (haftungsbeschrankt);DE98 9411 9947 4423 9487 00;RE-2026-818964 Danke;6.258,42;EUR
NW-2026-08-007711;20.08.2026;20.08.2026;Vogt Handel OHG;DE96 9219 1518 7904 0742 07;RE-2026-009110 / Skonto geprueft;132,33;EUR
NW-2026-08-007712;20.08.2026;20.08.2026;Gebaeudereinigung Rostock AG;DE51 6173 2393 8791 2848 77;KD-03048 RE-2026-026849;2.243,19;EUR
NW-2026-08-007713;20.08.2026;20.08.2026;Pohl Medizintechnik UG (haftungsbeschrankt);DE51129226872261810545;Zahlung laut Kontoauszug;3.644,77;EUR
NW-2026-08-007714;20.08.2026;21.08.2026;Zimmermann & Schuster OHG;DE14319285411603500542;Zahlung RE 2026 039291 Zimmermann;255,65;EUR
NW-2026-08-007715;20.08.2026;20.08.2026;HOFMANN DACHDECKEREI E.K.;DE91856216853544581847;Ausgleich RE-2026-027521;414,90;EUR
NW-2026-08-007716;20.08.2026;20.08.2026;Horn Catering AG;DE87 2015 6727 1890 8429 78;Zahlung laut Kontoauszug;3.117,23;EUR
NW-2026-08-007717;20.08.2026;20.08.2026;Schafer Maschinenbau;;RE/2026/026631;1.230,46;EUR
NW-2026-08-007718;20.08.2026;21.08.2026;Werbetechnik Husum e.K.;DE31296550982144053883;KD-02326 RE 2026 017632;653,57;EUR
NW-2026-08-007719;20.08.2026;20.08.2026;Schumacher Schifffahrt AG;DE47 5864 7913 0237 1300 99;Zahlung RE-2026-009507 Schumacher;6.939,22;EUR
NW-2026-08-007720;20.08.2026;20.08.2026;SCHMITT TEXTIL GMBH & CO. KG;DE24 4666 1268 2673 1355 06;Sammelueberweisung;20.554,77;EUR
NW-2026-08-007721;20.08.2026;20.08.2026;Martin Handel KG;DE78 6652 7920 6023 1949 76;Ihre Rechnung RE 2026/013401;1.026,49;EUR
NW-2026-08-007722;20.08.2026;20.08.2026;Winkler & Meyer;DE19 7510 2627 0409 9314 28;re-2026-010817 vom 19.06.2026;4.216,73;EUR
NW-2026-08-007723;20.08.2026;20.08.2026;Textil Husum GmbH & Co. KG;DE39774246103917219201;Ausgleich RE-2026-002846;6.620,88;EUR
NW-2026-08-007724;20.08.2026;20.08.2026;Mohring Fleischerei GmbH;DE95459831739399102483;RE/2026/026372;585,72;EUR
NW-2026-08-007725;20.08.2026;20.08.2026;Schneider & Möhring GmbH & Co. KG;DE86923137687492089108;RE-2026-024747 Danke;24.717,22;EUR
NW-2026-08-007726;20.08.2026;21.08.2026;Schumacher e.K.;DE93 7863 8810 9414 7772 57;RE-2026-027026;223,42;EUR
NW-2026-08-007727;20.08.2026;20.08.2026;Hansen Druck OHG;;RE-2026-019699;4.106,97;EUR
NW-2026-08-007728;20.08.2026;20.08.2026;Albrecht Moebel OHG;DE43677191853972372120;Rg RE-2026-017806;1.819,10;EUR
NW-2026-08-007729;20.08.2026;20.08.2026;Textil Oldenburg GmbH & Co. KG;;Zahlung;115,72;EUR
